match_id,world_cup_year,host_country,date,stage,round_raw,group,team1,team2,halftime_score_team1,halftime_score_team2,fulltime_score_team1,fulltime_score_team2,extra_time_score_team1,extra_time_score_team2,penalty_score_team1,penalty_score_team2,winner,result_method,stadium,city,is_historical_entity,has_halftime_data,went_to_extra_time,went_to_penalties,is_walkover,total_goals_match,goal_difference,is_draw,team1_result,team2_result,tournament_stage_order
401,1986,Mexico,1986-06-16,Round of 16,Round of 16,,Brazil,Poland,,,4,0,,,,,Brazil,Normal Time,Estadio Jalisco,Guadalajara,False,False,False,False,False,4,4,False,Win,Loss,3
402,1986,Mexico,1986-06-17,Round of 16,Round of 16,,Italy,France,,,0,2,,,,,France,Normal Time,Estadio Olímpico Universitario,Mexico City,False,False,False,False,False,2,2,False,Loss,Win,3
403,1986,Mexico,1986-06-17,Round of 16,Round of 16,,Morocco,West Germany,,,0,1,,,,,West Germany,Normal Time,Estadio Universitario,Monterrey,True,False,False,False,False,1,1,False,Loss,Win,3
404,1986,Mexico,1986-06-18,Round of 16,Round of 16,,England,Paraguay,,,3,0,,,,,England,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,3,3,False,Win,Loss,3
405,1986,Mexico,1986-06-18,Round of 16,Round of 16,,Denmark,Spain,,,1,5,,,,,Spain,Normal Time,Estadio La Corregidora,Querétaro,False,False,False,False,False,6,4,False,Loss,Win,3
406,1986,Mexico,1986-06-21,Quarter-final,Quarter-finals,,Brazil,France,,,1,1,1,1,3,4,France,Penalties,Estadio Jalisco,Guadalajara,False,False,True,True,False,2,0,False,Loss,Win,4
407,1986,Mexico,1986-06-21,Quarter-final,Quarter-finals,,West Germany,Mexico,,,0,0,0,0,4,1,West Germany,Penalties,Estadio Universitario,Monterrey,True,False,True,True,False,0,0,False,Win,Loss,4
408,1986,Mexico,1986-06-22,Quarter-final,Quarter-finals,,Spain,Belgium,,,1,1,1,1,4,5,Belgium,Penalties,Estadio Cuauhtémoc,Puebla,False,False,True,True,False,2,0,False,Loss,Win,4
409,1986,Mexico,1986-06-22,Quarter-final,Quarter-finals,,Argentina,England,,,2,1,,,,,Argentina,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,3,1,False,Win,Loss,4
410,1986,Mexico,1986-06-25,Semi-final,Semi-finals,,Argentina,Belgium,,,2,0,,,,,Argentina,Normal Time,Estadio Azteca,Mexico City,False,False,False,False,False,2,2,False,Win,Loss,5
411,1986,Mexico,1986-06-25,Semi-final,Semi-finals,,France,West Germany,,,0,2,,,,,West Germany,Normal Time,Estadio Jalisco,Guadalajara,True,False,False,False,False,2,2,False,Loss,Win,5
412,1986,Mexico,1986-06-28,Third Place Play-off,Third place match,,France,Belgium,,,2,2,4,2,,,France,Extra Time,Estadio Cuauhtémoc,Puebla,False,False,True,False,False,4,0,False,Win,Loss,6
413,1986,Mexico,1986-06-29,Final,Final,,Argentina,West Germany,,,3,2,,,,,Argentina,Normal Time,Estadio Azteca,Mexico City,True,False,False,False,False,5,1,False,Win,Loss,7
414,1990,Italy,1990-06-09,Group Stage,Matchday 1,Group A,Italy,Austria,,,1,0,,,,,Italy,Normal Time,Stadio Olimpico,Rome,False,False,False,False,False,1,1,False,Win,Loss,1
415,1990,Italy,1990-06-10,Group Stage,Matchday 1,Group A,United States,Czechoslovakia,,,1,5,,,,,Czechoslovakia,Normal Time,Stadio Comunale,Florence,True,False,False,False,False,6,4,False,Loss,Win,1
416,1990,Italy,1990-06-14,Group Stage,Matchday 2,Group A,Italy,United States,,,1,0,,,,,Italy,Normal Time,Stadio Olimpico,Rome,False,False,False,False,False,1,1,False,Win,Loss,1
417,1990,Italy,1990-06-15,Group Stage,Matchday 2,Group A,Austria,Czechoslovakia,,,0,1,,,,,Czechoslovakia,Normal Time,Stadio Comunale,Florence,True,False,False,False,False,1,1,False,Loss,Win,1
418,1990,Italy,1990-06-19,Group Stage,Matchday 3,Group A,Italy,Czechoslovakia,,,2,0,,,,,Italy,Normal Time,Stadio Olimpico,Rome,True,False,False,False,False,2,2,False,Win,Loss,1
419,1990,Italy,1990-06-19,Group Stage,Matchday 3,Group A,Austria,United States,,,2,1,,,,,Austria,Normal Time,Stadio Comunale,Florence,False,False,False,False,False,3,1,False,Win,Loss,1
420,1990,Italy,1990-06-08,Group Stage,Matchday 1,Group B,Argentina,Cameroon,,,0,1,,,,,Cameroon,Normal Time,San Siro,Milan,False,False,False,False,False,1,1,False,Loss,Win,1
421,1990,Italy,1990-06-09,Group Stage,Matchday 1,Group B,Soviet Union,Romania,,,0,2,,,,,Romania,Normal Time,Stadio San Nicola,Bari,True,False,False,False,False,2,2,False,Loss,Win,1
422,1990,Italy,1990-06-13,Group Stage,Matchday 1,Group B,Argentina,Soviet Union,,,2,0,,,,,Argentina,Normal Time,Stadio San Paolo,Naples,True,False,False,False,False,2,2,False,Win,Loss,1
423,1990,Italy,1990-06-14,Group Stage,Matchday 2,Group B,Cameroon,Romania,,,2,1,,,,,Cameroon,Normal Time,Stadio San Nicola,Bari,False,False,False,False,False,3,1,False,Win,Loss,1
424,1990,Italy,1990-06-18,Group Stage,Matchday 3,Group B,Argentina,Romania,,,1,1,,,,,Draw,Draw,Stadio San Paolo,Naples,False,False,False,False,False,2,0,True,Draw,Draw,1
425,1990,Italy,1990-06-18,Group Stage,Matchday 3,Group B,Cameroon,Soviet Union,,,0,4,,,,,Soviet Union,Normal Time,Stadio San Nicola,Bari,True,False,False,False,False,4,4,False,Loss,Win,1
426,1990,Italy,1990-06-10,Group Stage,Matchday 1,Group C,Brazil,Sweden,,,2,1,,,,,Brazil,Normal Time,Stadio Delle Alpi,Turin,False,False,False,False,False,3,1,False,Win,Loss,1
427,1990,Italy,1990-06-11,Group Stage,Matchday 1,Group C,Costa Rica,Scotland,,,1,0,,,,,Costa Rica,Normal Time,Stadio Luigi Ferraris,Genoa,False,False,False,False,False,1,1,False,Win,Loss,1
428,1990,Italy,1990-06-16,Group Stage,Matchday 2,Group C,Brazil,Costa Rica,,,1,0,,,,,Brazil,Normal Time,Stadio Delle Alpi,Turin,False,False,False,False,False,1,1,False,Win,Loss,1
429,1990,Italy,1990-06-16,Group Stage,Matchday 2,Group C,Sweden,Scotland,,,1,2,,,,,Scotland,Normal Time,Stadio Luigi Ferraris,Genoa,False,False,False,False,False,3,1,False,Loss,Win,1
430,1990,Italy,1990-06-20,Group Stage,Matchday 3,Group C,Brazil,Scotland,,,1,0,,,,,Brazil,Normal Time,Stadio Delle Alpi,Turin,False,False,False,False,False,1,1,False,Win,Loss,1
431,1990,Italy,1990-06-20,Group Stage,Matchday 3,Group C,Sweden,Costa Rica,,,1,2,,,,,Costa Rica,Normal Time,Stadio Luigi Ferraris,Genoa,False,False,False,False,False,3,1,False,Loss,Win,1
432,1990,Italy,1990-06-09,Group Stage,Matchday 1,Group D,United Arab Emirates,Colombia,,,0,2,,,,,Colombia,Normal Time,Stadio Renato Dall'Ara,Bologna,False,False,False,False,False,2,2,False,Loss,Win,1
433,1990,Italy,1990-06-10,Group Stage,Matchday 1,Group D,West Germany,Yugoslavia,,,4,1,,,,,West Germany,Normal Time,San Siro,Milan,True,False,False,False,False,5,3,False,Win,Loss,1
434,1990,Italy,1990-06-14,Group Stage,Matchday 2,Group D,Yugoslavia,Colombia,,,1,0,,,,,Yugoslavia,Normal Time,Stadio Renato Dall'Ara,Bologna,True,False,False,False,False,1,1,False,Win,Loss,1
435,1990,Italy,1990-06-15,Group Stage,Matchday 2,Group D,West Germany,United Arab Emirates,,,5,1,,,,,West Germany,Normal Time,San Siro,Milan,True,False,False,False,False,6,4,False,Win,Loss,1
436,1990,Italy,1990-06-19,Group Stage,Matchday 3,Group D,West Germany,Colombia,,,1,1,,,,,Draw,Draw,San Siro,Milan,True,False,False,False,False,2,0,True,Draw,Draw,1
437,1990,Italy,1990-06-19,Group Stage,Matchday 3,Group D,Yugoslavia,United Arab Emirates,,,4,1,,,,,Yugoslavia,Normal Time,Stadio Renato Dall'Ara,Bologna,True,False,False,False,False,5,3,False,Win,Loss,1
438,1990,Italy,1990-06-12,Group Stage,Matchday 1,Group E,Belgium,South Korea,,,2,0,,,,,Belgium,Normal Time,Stadio Marc'Antonio Bentegodi,Verona,False,False,False,False,False,2,2,False,Win,Loss,1
439,1990,Italy,1990-06-13,Group Stage,Matchday 1,Group E,Uruguay,Spain,,,0,0,,,,,Draw,Draw,Stadio Friuli,Udine,False,False,False,False,False,0,0,True,Draw,Draw,1
440,1990,Italy,1990-06-17,Group Stage,Matchday 2,Group E,Belgium,Uruguay,,,3,1,,,,,Belgium,Normal Time,Stadio Marc'Antonio Bentegodi,Verona,False,False,False,False,False,4,2,False,Win,Loss,1
441,1990,Italy,1990-06-17,Group Stage,Matchday 2,Group E,South Korea,Spain,,,1,3,,,,,Spain,Normal Time,Stadio Friuli,Udine,False,False,False,False,False,4,2,False,Loss,Win,1
442,1990,Italy,1990-06-21,Group Stage,Matchday 3,Group E,Belgium,Spain,,,1,2,,,,,Spain,Normal Time,Stadio Marc'Antonio Bentegodi,Verona,False,False,False,False,False,3,1,False,Loss,Win,1
443,1990,Italy,1990-06-21,Group Stage,Matchday 3,Group E,South Korea,Uruguay,,,0,1,,,,,Uruguay,Normal Time,Stadio Friuli,Udine,False,False,False,False,False,1,1,False,Loss,Win,1
444,1990,Italy,1990-06-11,Group Stage,Matchday 1,Group F,England,Ireland,,,1,1,,,,,Draw,Draw,Stadio Sant'Elia,Cagliari,False,False,False,False,False,2,0,True,Draw,Draw,1
445,1990,Italy,1990-06-12,Group Stage,Matchday 1,Group F,Netherlands,Egypt,,,1,1,,,,,Draw,Draw,Stadio La Favorita,Palermo,False,False,False,False,False,2,0,True,Draw,Draw,1
446,1990,Italy,1990-06-16,Group Stage,Matchday 2,Group F,England,Netherlands,,,0,0,,,,,Draw,Draw,Stadio Sant'Elia,Cagliari,False,False,False,False,False,0,0,True,Draw,Draw,1
447,1990,Italy,1990-06-17,Group Stage,Matchday 2,Group F,Ireland,Egypt,,,0,0,,,,,Draw,Draw,Stadio La Favorita,Palermo,False,False,False,False,False,0,0,True,Draw,Draw,1
448,1990,Italy,1990-06-21,Group Stage,Matchday 3,Group F,England,Egypt,,,1,0,,,,,England,Normal Time,Stadio Sant'Elia,Cagliari,False,False,False,False,False,1,1,False,Win,Loss,1
449,1990,Italy,1990-06-21,Group Stage,Matchday 3,Group F,Ireland,Netherlands,,,1,1,,,,,Draw,Draw,Stadio La Favorita,Palermo,False,False,False,False,False,2,0,True,Draw,Draw,1
450,1990,Italy,1990-06-23,Round of 16,Round of 16,,Cameroon,Colombia,,,0,0,2,1,,,Cameroon,Extra Time,Stadio San Paolo,Naples,False,False,True,False,False,0,0,False,Win,Loss,3
451,1990,Italy,1990-06-23,Round of 16,Round of 16,,Czechoslovakia,Costa Rica,,,4,1,,,,,Czechoslovakia,Normal Time,Stadio San Nicola,Bari,True,False,False,False,False,5,3,False,Win,Loss,3
452,1990,Italy,1990-06-24,Round of 16,Round of 16,,Brazil,Argentina,,,0,1,,,,,Argentina,Normal Time,Stadio Delle Alpi,Turin,False,False,False,False,False,1,1,False,Loss,Win,3
453,1990,Italy,1990-06-24,Round of 16,Round of 16,,West Germany,Netherlands,,,2,1,,,,,West Germany,Normal Time,San Siro,Milan,True,False,False,False,False,3,1,False,Win,Loss,3
454,1990,Italy,1990-06-25,Round of 16,Round of 16,,Ireland,Romania,,,0,0,0,0,5,4,Ireland,Penalties,Stadio Luigi Ferraris,Genoa,False,False,True,True,False,0,0,False,Win,Loss,3
455,1990,Italy,1990-06-25,Round of 16,Round of 16,,Italy,Uruguay,,,2,0,,,,,Italy,Normal Time,Stadio Olimpico,Rome,False,False,False,False,False,2,2,False,Win,Loss,3
456,1990,Italy,1990-06-26,Round of 16,Round of 16,,Spain,Yugoslavia,,,1,1,1,2,,,Yugoslavia,Extra Time,Stadio Marc'Antonio Bentegodi,Verona,True,False,True,False,False,2,0,False,Loss,Win,3
457,1990,Italy,1990-06-26,Round of 16,Round of 16,,England,Belgium,,,0,0,1,0,,,England,Extra Time,Stadio Renato Dall'Ara,Bologna,False,False,True,False,False,0,0,False,Win,Loss,3
458,1990,Italy,1990-06-30,Quarter-final,Quarter-finals,,Yugoslavia,Argentina,,,0,0,0,0,2,3,Argentina,Penalties,Stadio Artemio Franchi,Florence,True,False,True,True,False,0,0,False,Loss,Win,4
459,1990,Italy,1990-06-30,Quarter-final,Quarter-finals,,Italy,Ireland,,,1,0,,,,,Italy,Normal Time,Stadio Olimpico,Rome,False,False,False,False,False,1,1,False,Win,Loss,4
460,1990,Italy,1990-07-01,Quarter-final,Quarter-finals,,West Germany,Czechoslovakia,,,1,0,,,,,West Germany,Normal Time,San Siro,Milan,True,False,False,False,False,1,1,False,Win,Loss,4
461,1990,Italy,1990-07-01,Quarter-final,Quarter-finals,,England,Cameroon,,,2,2,3,2,,,England,Extra Time,Stadio San Paolo,Naples,False,False,True,False,False,4,0,False,Win,Loss,4
462,1990,Italy,1990-07-03,Semi-final,Semi-finals,,Italy,Argentina,,,1,1,1,1,3,4,Argentina,Penalties,Stadio San Paolo,Naples,False,False,True,True,False,2,0,False,Loss,Win,5
463,1990,Italy,1990-07-04,Semi-final,Semi-finals,,West Germany,England,,,1,1,1,1,4,3,West Germany,Penalties,Stadio delle Alpi,Turin,True,False,True,True,False,2,0,False,Win,Loss,5
464,1990,Italy,1990-07-07,Third Place Play-off,Third place match,,Italy,England,,,2,1,,,,,Italy,Normal Time,Stadio San Nicola,Bari,False,False,False,False,False,3,1,False,Win,Loss,6
465,1990,Italy,1990-07-08,Final,Final,,West Germany,Argentina,,,1,0,,,,,West Germany,Normal Time,Stadio Olimpico,Rome,True,False,False,False,False,1,1,False,Win,Loss,7
466,1994,United States,1994-06-18,Group Stage,Matchday 1,Group A,United States,Switzerland,,,1,1,,,,,Draw,Draw,Pontiac Silverdome,Pontiac,False,False,False,False,False,2,0,True,Draw,Draw,1
467,1994,United States,1994-06-18,Group Stage,Matchday 1,Group A,Colombia,Romania,,,1,3,,,,,Romania,Normal Time,Rose Bowl,Pasadena,False,False,False,False,False,4,2,False,Loss,Win,1
468,1994,United States,1994-06-22,Group Stage,Matchday 2,Group A,Romania,Switzerland,,,1,4,,,,,Switzerland,Normal Time,Pontiac Silverdome,Pontiac,False,False,False,False,False,5,3,False,Loss,Win,1
469,1994,United States,1994-06-22,Group Stage,Matchday 2,Group A,United States,Colombia,,,2,1,,,,,United States,Normal Time,Rose Bowl,Pasadena,False,False,False,False,False,3,1,False,Win,Loss,1
470,1994,United States,1994-06-26,Group Stage,Matchday 2,Group A,United States,Romania,,,0,1,,,,,Romania,Normal Time,Rose Bowl,Pasadena,False,False,False,False,False,1,1,False,Loss,Win,1
471,1994,United States,1994-06-26,Group Stage,Matchday 2,Group A,Switzerland,Colombia,,,0,2,,,,,Colombia,Normal Time,Stanford Stadium,Stanford,False,False,False,False,False,2,2,False,Loss,Win,1
472,1994,United States,1994-06-19,Group Stage,Matchday 1,Group B,Cameroon,Sweden,,,2,2,,,,,Draw,Draw,Rose Bowl,Pasadena,False,False,False,False,False,4,0,True,Draw,Draw,1
473,1994,United States,1994-06-20,Group Stage,Matchday 1,Group B,Brazil,Russia,,,2,0,,,,,Brazil,Normal Time,Stanford Stadium,Stanford,False,False,False,False,False,2,2,False,Win,Loss,1
474,1994,United States,1994-06-24,Group Stage,Matchday 2,Group B,Brazil,Cameroon,,,3,0,,,,,Brazil,Normal Time,Stanford Stadium,Stanford,False,False,False,False,False,3,3,False,Win,Loss,1
475,1994,United States,1994-06-24,Group Stage,Matchday 2,Group B,Sweden,Russia,,,3,1,,,,,Sweden,Normal Time,Pontiac Silverdome,Pontiac,False,False,False,False,False,4,2,False,Win,Loss,1
476,1994,United States,1994-06-28,Group Stage,Matchday 3,Group B,Russia,Cameroon,,,6,1,,,,,Russia,Normal Time,Stanford Stadium,Stanford,False,False,False,False,False,7,5,False,Win,Loss,1
477,1994,United States,1994-06-28,Group Stage,Matchday 3,Group B,Brazil,Sweden,,,1,1,,,,,Draw,Draw,Pontiac Silverdome,Pontiac,False,False,False,False,False,2,0,True,Draw,Draw,1
478,1994,United States,1994-06-17,Group Stage,Matchday 1,Group C,Germany,Bolivia,,,1,0,,,,,Germany,Normal Time,Soldier Field,Chicago,False,False,False,False,False,1,1,False,Win,Loss,1
479,1994,United States,1994-06-17,Group Stage,Matchday 1,Group C,Spain,South Korea,,,2,2,,,,,Draw,Draw,Cotton Bowl,Dallas,False,False,False,False,False,4,0,True,Draw,Draw,1
480,1994,United States,1994-06-21,Group Stage,Matchday 1,Group C,Germany,Spain,,,1,1,,,,,Draw,Draw,Soldier Field,Chicago,False,False,False,False,False,2,0,True,Draw,Draw,1
481,1994,United States,1994-06-23,Group Stage,Matchday 2,Group C,South Korea,Bolivia,,,0,0,,,,,Draw,Draw,Foxboro Stadium,Foxborough,False,False,False,False,False,0,0,True,Draw,Draw,1
482,1994,United States,1994-06-27,Group Stage,Matchday 3,Group C,Bolivia,Spain,,,1,3,,,,,Spain,Normal Time,Soldier Field,Chicago,False,False,False,False,False,4,2,False,Loss,Win,1
483,1994,United States,1994-06-27,Group Stage,Matchday 3,Group C,Germany,South Korea,,,3,2,,,,,Germany,Normal Time,Cotton Bowl,Dallas,False,False,False,False,False,5,1,False,Win,Loss,1
484,1994,United States,1994-06-21,Group Stage,Matchday 1,Group D,Argentina,Greece,,,4,0,,,,,Argentina,Normal Time,Foxboro Stadium,Foxborough,False,False,False,False,False,4,4,False,Win,Loss,1
485,1994,United States,1994-06-21,Group Stage,Matchday 1,Group D,Nigeria,Bulgaria,,,3,0,,,,,Nigeria,Normal Time,Cotton Bowl,Dallas,False,False,False,False,False,3,3,False,Win,Loss,1
486,1994,United States,1994-06-25,Group Stage,Matchday 2,Group D,Argentina,Nigeria,,,2,1,,,,,Argentina,Normal Time,Foxboro Stadium,Foxborough,False,False,False,False,False,3,1,False,Win,Loss,1
487,1994,United States,1994-06-26,Group Stage,Matchday 2,Group D,Greece,Bulgaria,,,0,4,,,,,Bulgaria,Normal Time,Soldier Field,Chicago,False,False,False,False,False,4,4,False,Loss,Win,1
488,1994,United States,1994-06-30,Group Stage,Matchday 3,Group D,Greece,Nigeria,,,0,2,,,,,Nigeria,Normal Time,Foxboro Stadium,Foxborough,False,False,False,False,False,2,2,False,Loss,Win,1
489,1994,United States,1994-06-30,Group Stage,Matchday 3,Group D,Argentina,Bulgaria,,,0,2,,,,,Bulgaria,Normal Time,Cotton Bowl,Dallas,False,False,False,False,False,2,2,False,Loss,Win,1
490,1994,United States,1994-06-18,Group Stage,Matchday 1,Group E,Italy,Ireland,,,0,1,,,,,Ireland,Normal Time,Giants Stadium,East Rutherford,False,False,False,False,False,1,1,False,Loss,Win,1
491,1994,United States,1994-06-19,Group Stage,Matchday 1,Group E,Norway,Mexico,,,1,0,,,,,Norway,Normal Time,RFK Stadium,Washington,False,False,False,False,False,1,1,False,Win,Loss,1
492,1994,United States,1994-06-23,Group Stage,Matchday 2,Group E,Italy,Norway,,,1,0,,,,,Italy,Normal Time,Giants Stadium,East Rutherford,False,False,False,False,False,1,1,False,Win,Loss,1
493,1994,United States,1994-06-24,Group Stage,Matchday 2,Group E,Mexico,Ireland,,,2,1,,,,,Mexico,Normal Time,Citrus Bowl,Orlando,False,False,False,False,False,3,1,False,Win,Loss,1
494,1994,United States,1994-06-28,Group Stage,Matchday 3,Group E,Ireland,Norway,,,0,0,,,,,Draw,Draw,Giants Stadium,East Rutherford,False,False,False,False,False,0,0,True,Draw,Draw,1
495,1994,United States,1994-06-28,Group Stage,Matchday 3,Group E,Italy,Mexico,,,1,1,,,,,Draw,Draw,RFK Stadium,Washington,False,False,False,False,False,2,0,True,Draw,Draw,1
496,1994,United States,1994-06-19,Group Stage,Matchday 1,Group F,Belgium,Morocco,,,1,0,,,,,Belgium,Normal Time,Citrus Bowl,Orlando,False,False,False,False,False,1,1,False,Win,Loss,1
497,1994,United States,1994-06-20,Group Stage,Matchday 1,Group F,Netherlands,Saudi Arabia,,,2,1,,,,,Netherlands,Normal Time,RFK Stadium,Washington,False,False,False,False,False,3,1,False,Win,Loss,1
498,1994,United States,1994-06-25,Group Stage,Matchday 2,Group F,Belgium,Netherlands,,,1,0,,,,,Belgium,Normal Time,Citrus Bowl,Orlando,False,False,False,False,False,1,1,False,Win,Loss,1
499,1994,United States,1994-06-25,Group Stage,Matchday 2,Group F,Saudi Arabia,Morocco,,,2,1,,,,,Saudi Arabia,Normal Time,Giants Stadium,East Rutherford,False,False,False,False,False,3,1,False,Win,Loss,1
500,1994,United States,1994-06-29,Group Stage,Matchday 3,Group F,Morocco,Netherlands,,,1,2,,,,,Netherlands,Normal Time,Citrus Bowl,Orlando,False,False,False,False,False,3,1,False,Loss,Win,1
501,1994,United States,1994-06-29,Group Stage,Matchday 3,Group F,Belgium,Saudi Arabia,,,0,1,,,,,Saudi Arabia,Normal Time,RFK Stadium,Washington,False,False,False,False,False,1,1,False,Loss,Win,1
502,1994,United States,1994-07-02,Round of 16,Round of 16,,Germany,Belgium,,,3,2,,,,,Germany,Normal Time,Soldier Field,Chicago,False,False,False,False,False,5,1,False,Win,Loss,3
503,1994,United States,1994-07-02,Round of 16,Round of 16,,Spain,Switzerland,,,3,0,,,,,Spain,Normal Time,RFK Stadium,Washington,False,False,False,False,False,3,3,False,Win,Loss,3
504,1994,United States,1994-07-03,Round of 16,Round of 16,,Saudi Arabia,Sweden,,,1,3,,,,,Sweden,Normal Time,Cotton Bowl,Dallas,False,False,False,False,False,4,2,False,Loss,Win,3
505,1994,United States,1994-07-03,Round of 16,Round of 16,,Romania,Argentina,,,3,2,,,,,Romania,Normal Time,Rose Bowl,Pasadena,False,False,False,False,False,5,1,False,Win,Loss,3
506,1994,United States,1994-07-04,Round of 16,Round of 16,,Netherlands,Ireland,,,2,0,,,,,Netherlands,Normal Time,Citrus Bowl,Orlando,False,False,False,False,False,2,2,False,Win,Loss,3
507,1994,United States,1994-07-04,Round of 16,Round of 16,,Brazil,United States,,,1,0,,,,,Brazil,Normal Time,Stanford Stadium,Stanford,False,False,False,False,False,1,1,False,Win,Loss,3
508,1994,United States,1994-07-05,Round of 16,Round of 16,,Nigeria,Italy,,,1,1,1,2,,,Italy,Extra Time,Foxboro Stadium,Foxborough,False,False,True,False,False,2,0,False,Loss,Win,3
509,1994,United States,1994-07-05,Round of 16,Round of 16,,Mexico,Bulgaria,,,1,1,1,1,1,3,Bulgaria,Penalties,Giants Stadium,East Rutherford,False,False,True,True,False,2,0,False,Loss,Win,3
510,1994,United States,1994-07-09,Quarter-final,Quarter-finals,,Italy,Spain,,,2,1,,,,,Italy,Normal Time,Foxboro Stadium,Foxborough,False,False,False,False,False,3,1,False,Win,Loss,4
511,1994,United States,1994-07-09,Quarter-final,Quarter-finals,,Netherlands,Brazil,,,2,3,,,,,Brazil,Normal Time,Cotton Bowl,Dallas,False,False,False,False,False,5,1,False,Loss,Win,4
512,1994,United States,1994-07-10,Quarter-final,Quarter-finals,,Bulgaria,Germany,,,2,1,,,,,Bulgaria,Normal Time,Giants Stadium,East Rutherford,False,False,False,False,False,3,1,False,Win,Loss,4
513,1994,United States,1994-07-10,Quarter-final,Quarter-finals,,Romania,Sweden,,,1,1,2,2,4,5,Sweden,Penalties,Stanford Stadium,Stanford,False,False,True,True,False,2,0,False,Loss,Win,4
514,1994,United States,1994-07-13,Semi-final,Semi-finals,,Bulgaria,Italy,,,1,2,,,,,Italy,Normal Time,Giants Stadium,East Rutherford,False,False,False,False,False,3,1,False,Loss,Win,5
515,1994,United States,1994-07-13,Semi-final,Semi-finals,,Sweden,Brazil,,,0,1,,,,,Brazil,Normal Time,Rose Bowl,Pasadena,False,False,False,False,False,1,1,False,Loss,Win,5
516,1994,United States,1994-07-16,Third-place match,Third-place match,,Sweden,Bulgaria,,,4,0,,,,,Sweden,Normal Time,Rose Bowl,Pasadena,False,False,False,False,False,4,4,False,Win,Loss,6
