match_id,world_cup_year,host_country,date,stage,tournament_stage_order,group,result_method,is_walkover,went_to_extra_time,went_to_penalties,has_halftime_data,team,opponent,goals_for,goals_against,result,is_historical_entity
887,2018,Russia,2018-06-30,Round of 16,3,,Normal Time,False,False,False,True,Portugal,Uruguay,1,2,Loss,False
887,2018,Russia,2018-06-30,Round of 16,3,,Normal Time,False,False,False,True,Uruguay,Portugal,2,1,Win,False
888,2018,Russia,2018-07-01,Round of 16,3,,Penalties,False,True,True,True,Russia,Spain,1,1,Win,False
888,2018,Russia,2018-07-01,Round of 16,3,,Penalties,False,True,True,True,Spain,Russia,1,1,Loss,False
889,2018,Russia,2018-07-01,Round of 16,3,,Penalties,False,True,True,True,Croatia,Denmark,1,1,Win,False
889,2018,Russia,2018-07-01,Round of 16,3,,Penalties,False,True,True,True,Denmark,Croatia,1,1,Loss,False
890,2018,Russia,2018-07-02,Round of 16,3,,Normal Time,False,False,False,True,Brazil,Mexico,2,0,Win,False
890,2018,Russia,2018-07-02,Round of 16,3,,Normal Time,False,False,False,True,Mexico,Brazil,0,2,Loss,False
891,2018,Russia,2018-07-02,Round of 16,3,,Normal Time,False,False,False,True,Belgium,Japan,3,2,Win,False
891,2018,Russia,2018-07-02,Round of 16,3,,Normal Time,False,False,False,True,Japan,Belgium,2,3,Loss,False
892,2018,Russia,2018-07-03,Round of 16,3,,Normal Time,False,False,False,True,Sweden,Switzerland,1,0,Win,False
892,2018,Russia,2018-07-03,Round of 16,3,,Normal Time,False,False,False,True,Switzerland,Sweden,0,1,Loss,False
893,2018,Russia,2018-07-03,Round of 16,3,,Penalties,False,True,True,True,Colombia,England,1,1,Loss,False
893,2018,Russia,2018-07-03,Round of 16,3,,Penalties,False,True,True,True,England,Colombia,1,1,Win,False
894,2018,Russia,2018-07-06,Quarter-final,4,,Normal Time,False,False,False,True,France,Uruguay,2,0,Win,False
894,2018,Russia,2018-07-06,Quarter-final,4,,Normal Time,False,False,False,True,Uruguay,France,0,2,Loss,False
895,2018,Russia,2018-07-06,Quarter-final,4,,Normal Time,False,False,False,True,Belgium,Brazil,2,1,Win,False
895,2018,Russia,2018-07-06,Quarter-final,4,,Normal Time,False,False,False,True,Brazil,Belgium,1,2,Loss,False
896,2018,Russia,2018-07-07,Quarter-final,4,,Normal Time,False,False,False,True,England,Sweden,2,0,Win,False
896,2018,Russia,2018-07-07,Quarter-final,4,,Normal Time,False,False,False,True,Sweden,England,0,2,Loss,False
897,2018,Russia,2018-07-07,Quarter-final,4,,Penalties,False,True,True,True,Croatia,Russia,1,1,Win,False
897,2018,Russia,2018-07-07,Quarter-final,4,,Penalties,False,True,True,True,Russia,Croatia,1,1,Loss,False
898,2018,Russia,2018-07-10,Semi-final,5,,Normal Time,False,False,False,True,Belgium,France,0,1,Loss,False
898,2018,Russia,2018-07-10,Semi-final,5,,Normal Time,False,False,False,True,France,Belgium,1,0,Win,False
899,2018,Russia,2018-07-11,Semi-final,5,,Extra Time,False,True,False,True,Croatia,England,1,1,Win,False
899,2018,Russia,2018-07-11,Semi-final,5,,Extra Time,False,True,False,True,England,Croatia,1,1,Loss,False
900,2018,Russia,2018-07-14,Third Place Play-off,6,,Normal Time,False,False,False,True,Belgium,England,2,0,Win,False
900,2018,Russia,2018-07-14,Third Place Play-off,6,,Normal Time,False,False,False,True,England,Belgium,0,2,Loss,False
901,2018,Russia,2018-07-15,Final,7,,Normal Time,False,False,False,True,Croatia,France,2,4,Loss,False
901,2018,Russia,2018-07-15,Final,7,,Normal Time,False,False,False,True,France,Croatia,4,2,Win,False
902,2022,Qatar,2022-11-20,Group Stage,1,Group A,Normal Time,False,False,False,True,Ecuador,Qatar,2,0,Win,False
902,2022,Qatar,2022-11-20,Group Stage,1,Group A,Normal Time,False,False,False,True,Qatar,Ecuador,0,2,Loss,False
903,2022,Qatar,2022-11-21,Group Stage,1,Group A,Normal Time,False,False,False,True,Netherlands,Senegal,2,0,Win,False
903,2022,Qatar,2022-11-21,Group Stage,1,Group A,Normal Time,False,False,False,True,Senegal,Netherlands,0,2,Loss,False
904,2022,Qatar,2022-11-25,Group Stage,1,Group A,Normal Time,False,False,False,True,Qatar,Senegal,1,3,Loss,False
904,2022,Qatar,2022-11-25,Group Stage,1,Group A,Normal Time,False,False,False,True,Senegal,Qatar,3,1,Win,False
905,2022,Qatar,2022-11-25,Group Stage,1,Group A,Draw,False,False,False,True,Ecuador,Netherlands,1,1,Draw,False
905,2022,Qatar,2022-11-25,Group Stage,1,Group A,Draw,False,False,False,True,Netherlands,Ecuador,1,1,Draw,False
906,2022,Qatar,2022-11-29,Group Stage,1,Group A,Normal Time,False,False,False,True,Ecuador,Senegal,1,2,Loss,False
906,2022,Qatar,2022-11-29,Group Stage,1,Group A,Normal Time,False,False,False,True,Senegal,Ecuador,2,1,Win,False
907,2022,Qatar,2022-11-29,Group Stage,1,Group A,Normal Time,False,False,False,True,Netherlands,Qatar,2,0,Win,False
907,2022,Qatar,2022-11-29,Group Stage,1,Group A,Normal Time,False,False,False,True,Qatar,Netherlands,0,2,Loss,False
908,2022,Qatar,2022-11-21,Group Stage,1,Group B,Normal Time,False,False,False,True,England,Iran,6,2,Win,False
908,2022,Qatar,2022-11-21,Group Stage,1,Group B,Normal Time,False,False,False,True,Iran,England,2,6,Loss,False
909,2022,Qatar,2022-11-21,Group Stage,1,Group B,Draw,False,False,False,True,United States,Wales,1,1,Draw,False
909,2022,Qatar,2022-11-21,Group Stage,1,Group B,Draw,False,False,False,True,Wales,United States,1,1,Draw,False
910,2022,Qatar,2022-11-25,Group Stage,1,Group B,Normal Time,False,False,False,True,Iran,Wales,2,0,Win,False
910,2022,Qatar,2022-11-25,Group Stage,1,Group B,Normal Time,False,False,False,True,Wales,Iran,0,2,Loss,False
911,2022,Qatar,2022-11-25,Group Stage,1,Group B,Draw,False,False,False,False,England,United States,0,0,Draw,False
911,2022,Qatar,2022-11-25,Group Stage,1,Group B,Draw,False,False,False,False,United States,England,0,0,Draw,False
912,2022,Qatar,2022-11-29,Group Stage,1,Group B,Normal Time,False,False,False,True,England,Wales,3,0,Win,False
912,2022,Qatar,2022-11-29,Group Stage,1,Group B,Normal Time,False,False,False,True,Wales,England,0,3,Loss,False
913,2022,Qatar,2022-11-29,Group Stage,1,Group B,Normal Time,False,False,False,True,Iran,United States,0,1,Loss,False
913,2022,Qatar,2022-11-29,Group Stage,1,Group B,Normal Time,False,False,False,True,United States,Iran,1,0,Win,False
914,2022,Qatar,2022-11-22,Group Stage,1,Group C,Normal Time,False,False,False,True,Argentina,Saudi Arabia,1,2,Loss,False
914,2022,Qatar,2022-11-22,Group Stage,1,Group C,Normal Time,False,False,False,True,Saudi Arabia,Argentina,2,1,Win,False
915,2022,Qatar,2022-11-22,Group Stage,1,Group C,Draw,False,False,False,False,Mexico,Poland,0,0,Draw,False
915,2022,Qatar,2022-11-22,Group Stage,1,Group C,Draw,False,False,False,False,Poland,Mexico,0,0,Draw,False
916,2022,Qatar,2022-11-26,Group Stage,1,Group C,Normal Time,False,False,False,True,Poland,Saudi Arabia,2,0,Win,False
916,2022,Qatar,2022-11-26,Group Stage,1,Group C,Normal Time,False,False,False,True,Saudi Arabia,Poland,0,2,Loss,False
917,2022,Qatar,2022-11-26,Group Stage,1,Group C,Normal Time,False,False,False,True,Argentina,Mexico,2,0,Win,False
917,2022,Qatar,2022-11-26,Group Stage,1,Group C,Normal Time,False,False,False,True,Mexico,Argentina,0,2,Loss,False
918,2022,Qatar,2022-11-30,Group Stage,1,Group C,Normal Time,False,False,False,True,Argentina,Poland,2,0,Win,False
918,2022,Qatar,2022-11-30,Group Stage,1,Group C,Normal Time,False,False,False,True,Poland,Argentina,0,2,Loss,False
919,2022,Qatar,2022-11-30,Group Stage,1,Group C,Normal Time,False,False,False,True,Mexico,Saudi Arabia,2,1,Win,False
919,2022,Qatar,2022-11-30,Group Stage,1,Group C,Normal Time,False,False,False,True,Saudi Arabia,Mexico,1,2,Loss,False
920,2022,Qatar,2022-11-22,Group Stage,1,Group D,Draw,False,False,False,False,Denmark,Tunisia,0,0,Draw,False
920,2022,Qatar,2022-11-22,Group Stage,1,Group D,Draw,False,False,False,False,Tunisia,Denmark,0,0,Draw,False
921,2022,Qatar,2022-11-22,Group Stage,1,Group D,Normal Time,False,False,False,True,Australia,France,1,4,Loss,False
921,2022,Qatar,2022-11-22,Group Stage,1,Group D,Normal Time,False,False,False,True,France,Australia,4,1,Win,False
922,2022,Qatar,2022-11-26,Group Stage,1,Group D,Normal Time,False,False,False,True,Australia,Tunisia,1,0,Win,False
922,2022,Qatar,2022-11-26,Group Stage,1,Group D,Normal Time,False,False,False,True,Tunisia,Australia,0,1,Loss,False
923,2022,Qatar,2022-11-26,Group Stage,1,Group D,Normal Time,False,False,False,True,Denmark,France,1,2,Loss,False
923,2022,Qatar,2022-11-26,Group Stage,1,Group D,Normal Time,False,False,False,True,France,Denmark,2,1,Win,False
924,2022,Qatar,2022-11-30,Group Stage,1,Group D,Normal Time,False,False,False,True,Australia,Denmark,1,0,Win,False
924,2022,Qatar,2022-11-30,Group Stage,1,Group D,Normal Time,False,False,False,True,Denmark,Australia,0,1,Loss,False
925,2022,Qatar,2022-11-30,Group Stage,1,Group D,Normal Time,False,False,False,True,France,Tunisia,0,1,Loss,False
925,2022,Qatar,2022-11-30,Group Stage,1,Group D,Normal Time,False,False,False,True,Tunisia,France,1,0,Win,False
926,2022,Qatar,2022-11-23,Group Stage,1,Group E,Normal Time,False,False,False,True,Germany,Japan,1,2,Loss,False
926,2022,Qatar,2022-11-23,Group Stage,1,Group E,Normal Time,False,False,False,True,Japan,Germany,2,1,Win,False
927,2022,Qatar,2022-11-23,Group Stage,1,Group E,Normal Time,False,False,False,True,Costa Rica,Spain,0,7,Loss,False
927,2022,Qatar,2022-11-23,Group Stage,1,Group E,Normal Time,False,False,False,True,Spain,Costa Rica,7,0,Win,False
928,2022,Qatar,2022-11-27,Group Stage,1,Group E,Normal Time,False,False,False,True,Costa Rica,Japan,1,0,Win,False
928,2022,Qatar,2022-11-27,Group Stage,1,Group E,Normal Time,False,False,False,True,Japan,Costa Rica,0,1,Loss,False
929,2022,Qatar,2022-11-27,Group Stage,1,Group E,Draw,False,False,False,True,Germany,Spain,1,1,Draw,False
929,2022,Qatar,2022-11-27,Group Stage,1,Group E,Draw,False,False,False,True,Spain,Germany,1,1,Draw,False
930,2022,Qatar,2022-12-01,Group Stage,1,Group E,Normal Time,False,False,False,True,Japan,Spain,2,1,Win,False
930,2022,Qatar,2022-12-01,Group Stage,1,Group E,Normal Time,False,False,False,True,Spain,Japan,1,2,Loss,False
931,2022,Qatar,2022-12-01,Group Stage,1,Group E,Normal Time,False,False,False,True,Costa Rica,Germany,2,4,Loss,False
931,2022,Qatar,2022-12-01,Group Stage,1,Group E,Normal Time,False,False,False,True,Germany,Costa Rica,4,2,Win,False
932,2022,Qatar,2022-11-23,Group Stage,1,Group F,Draw,False,False,False,False,Croatia,Morocco,0,0,Draw,False
932,2022,Qatar,2022-11-23,Group Stage,1,Group F,Draw,False,False,False,False,Morocco,Croatia,0,0,Draw,False
933,2022,Qatar,2022-11-23,Group Stage,1,Group F,Normal Time,False,False,False,True,Belgium,Canada,1,0,Win,False
933,2022,Qatar,2022-11-23,Group Stage,1,Group F,Normal Time,False,False,False,True,Canada,Belgium,0,1,Loss,False
934,2022,Qatar,2022-11-27,Group Stage,1,Group F,Normal Time,False,False,False,True,Belgium,Morocco,0,2,Loss,False
934,2022,Qatar,2022-11-27,Group Stage,1,Group F,Normal Time,False,False,False,True,Morocco,Belgium,2,0,Win,False
935,2022,Qatar,2022-11-27,Group Stage,1,Group F,Normal Time,False,False,False,True,Canada,Croatia,1,4,Loss,False
935,2022,Qatar,2022-11-27,Group Stage,1,Group F,Normal Time,False,False,False,True,Croatia,Canada,4,1,Win,False
936,2022,Qatar,2022-12-01,Group Stage,1,Group F,Draw,False,False,False,False,Belgium,Croatia,0,0,Draw,False
936,2022,Qatar,2022-12-01,Group Stage,1,Group F,Draw,False,False,False,False,Croatia,Belgium,0,0,Draw,False
937,2022,Qatar,2022-12-01,Group Stage,1,Group F,Normal Time,False,False,False,True,Canada,Morocco,1,2,Loss,False
937,2022,Qatar,2022-12-01,Group Stage,1,Group F,Normal Time,False,False,False,True,Morocco,Canada,2,1,Win,False
938,2022,Qatar,2022-11-24,Group Stage,1,Group G,Normal Time,False,False,False,True,Cameroon,Switzerland,0,1,Loss,False
938,2022,Qatar,2022-11-24,Group Stage,1,Group G,Normal Time,False,False,False,True,Switzerland,Cameroon,1,0,Win,False
939,2022,Qatar,2022-11-24,Group Stage,1,Group G,Normal Time,False,False,False,True,Brazil,Serbia,2,0,Win,False
939,2022,Qatar,2022-11-24,Group Stage,1,Group G,Normal Time,False,False,False,True,Serbia,Brazil,0,2,Loss,False
940,2022,Qatar,2022-11-28,Group Stage,1,Group G,Draw,False,False,False,True,Cameroon,Serbia,3,3,Draw,False
940,2022,Qatar,2022-11-28,Group Stage,1,Group G,Draw,False,False,False,True,Serbia,Cameroon,3,3,Draw,False
941,2022,Qatar,2022-11-28,Group Stage,1,Group G,Normal Time,False,False,False,True,Brazil,Switzerland,1,0,Win,False
941,2022,Qatar,2022-11-28,Group Stage,1,Group G,Normal Time,False,False,False,True,Switzerland,Brazil,0,1,Loss,False
942,2022,Qatar,2022-12-02,Group Stage,1,Group G,Normal Time,False,False,False,True,Serbia,Switzerland,2,3,Loss,False
942,2022,Qatar,2022-12-02,Group Stage,1,Group G,Normal Time,False,False,False,True,Switzerland,Serbia,3,2,Win,False
943,2022,Qatar,2022-12-02,Group Stage,1,Group G,Normal Time,False,False,False,True,Brazil,Cameroon,0,1,Loss,False
943,2022,Qatar,2022-12-02,Group Stage,1,Group G,Normal Time,False,False,False,True,Cameroon,Brazil,1,0,Win,False
944,2022,Qatar,2022-11-24,Group Stage,1,Group H,Draw,False,False,False,False,South Korea,Uruguay,0,0,Draw,False
944,2022,Qatar,2022-11-24,Group Stage,1,Group H,Draw,False,False,False,False,Uruguay,South Korea,0,0,Draw,False
945,2022,Qatar,2022-11-24,Group Stage,1,Group H,Normal Time,False,False,False,True,Ghana,Portugal,2,3,Loss,False
945,2022,Qatar,2022-11-24,Group Stage,1,Group H,Normal Time,False,False,False,True,Portugal,Ghana,3,2,Win,False
946,2022,Qatar,2022-11-28,Group Stage,1,Group H,Normal Time,False,False,False,True,Ghana,South Korea,3,2,Win,False
946,2022,Qatar,2022-11-28,Group Stage,1,Group H,Normal Time,False,False,False,True,South Korea,Ghana,2,3,Loss,False
947,2022,Qatar,2022-11-28,Group Stage,1,Group H,Normal Time,False,False,False,True,Portugal,Uruguay,2,0,Win,False
947,2022,Qatar,2022-11-28,Group Stage,1,Group H,Normal Time,False,False,False,True,Uruguay,Portugal,0,2,Loss,False
948,2022,Qatar,2022-12-02,Group Stage,1,Group H,Normal Time,False,False,False,False,Ghana,Uruguay,0,2,Loss,False
948,2022,Qatar,2022-12-02,Group Stage,1,Group H,Normal Time,False,False,False,False,Uruguay,Ghana,2,0,Win,False
949,2022,Qatar,2022-12-02,Group Stage,1,Group H,Normal Time,False,False,False,True,Portugal,South Korea,1,2,Loss,False
949,2022,Qatar,2022-12-02,Group Stage,1,Group H,Normal Time,False,False,False,True,South Korea,Portugal,2,1,Win,False
950,2022,Qatar,2022-12-03,Round of 16,3,,Normal Time,False,False,False,True,Netherlands,United States,3,1,Win,False
950,2022,Qatar,2022-12-03,Round of 16,3,,Normal Time,False,False,False,True,United States,Netherlands,1,3,Loss,False
951,2022,Qatar,2022-12-03,Round of 16,3,,Normal Time,False,False,False,True,Argentina,Australia,2,1,Win,False
951,2022,Qatar,2022-12-03,Round of 16,3,,Normal Time,False,False,False,True,Australia,Argentina,1,2,Loss,False
952,2022,Qatar,2022-12-04,Round of 16,3,,Normal Time,False,False,False,True,France,Poland,3,1,Win,False
952,2022,Qatar,2022-12-04,Round of 16,3,,Normal Time,False,False,False,True,Poland,France,1,3,Loss,False
953,2022,Qatar,2022-12-04,Round of 16,3,,Normal Time,False,False,False,True,England,Senegal,3,0,Win,False
953,2022,Qatar,2022-12-04,Round of 16,3,,Normal Time,False,False,False,True,Senegal,England,0,3,Loss,False
954,2022,Qatar,2022-12-05,Round of 16,3,,Penalties,False,True,True,True,Croatia,Japan,1,1,Win,False
954,2022,Qatar,2022-12-05,Round of 16,3,,Penalties,False,True,True,True,Japan,Croatia,1,1,Loss,False
955,2022,Qatar,2022-12-05,Round of 16,3,,Normal Time,False,False,False,True,Brazil,South Korea,4,1,Win,False
955,2022,Qatar,2022-12-05,Round of 16,3,,Normal Time,False,False,False,True,South Korea,Brazil,1,4,Loss,False
956,2022,Qatar,2022-12-06,Round of 16,3,,Penalties,False,True,True,True,Morocco,Spain,0,0,Win,False
956,2022,Qatar,2022-12-06,Round of 16,3,,Penalties,False,True,True,True,Spain,Morocco,0,0,Loss,False
957,2022,Qatar,2022-12-06,Round of 16,3,,Normal Time,False,False,False,True,Portugal,Switzerland,6,1,Win,False
957,2022,Qatar,2022-12-06,Round of 16,3,,Normal Time,False,False,False,True,Switzerland,Portugal,1,6,Loss,False
958,2022,Qatar,2022-12-09,Quarter-final,4,,Penalties,False,True,True,True,Brazil,Croatia,0,0,Loss,False
958,2022,Qatar,2022-12-09,Quarter-final,4,,Penalties,False,True,True,True,Croatia,Brazil,0,0,Win,False
959,2022,Qatar,2022-12-09,Quarter-final,4,,Penalties,False,True,True,True,Argentina,Netherlands,2,2,Win,False
959,2022,Qatar,2022-12-09,Quarter-final,4,,Penalties,False,True,True,True,Netherlands,Argentina,2,2,Loss,False
960,2022,Qatar,2022-12-10,Quarter-final,4,,Normal Time,False,False,False,True,Morocco,Portugal,1,0,Win,False
960,2022,Qatar,2022-12-10,Quarter-final,4,,Normal Time,False,False,False,True,Portugal,Morocco,0,1,Loss,False
961,2022,Qatar,2022-12-10,Quarter-final,4,,Normal Time,False,False,False,True,England,France,1,2,Loss,False
961,2022,Qatar,2022-12-10,Quarter-final,4,,Normal Time,False,False,False,True,France,England,2,1,Win,False
962,2022,Qatar,2022-12-13,Semi-final,5,,Normal Time,False,False,False,True,Argentina,Croatia,3,0,Win,False
962,2022,Qatar,2022-12-13,Semi-final,5,,Normal Time,False,False,False,True,Croatia,Argentina,0,3,Loss,False
963,2022,Qatar,2022-12-14,Semi-final,5,,Normal Time,False,False,False,True,France,Morocco,2,0,Win,False
963,2022,Qatar,2022-12-14,Semi-final,5,,Normal Time,False,False,False,True,Morocco,France,0,2,Loss,False
964,2022,Qatar,2022-12-17,Third Place Play-off,6,,Normal Time,False,False,False,True,Croatia,Morocco,2,1,Win,False
964,2022,Qatar,2022-12-17,Third Place Play-off,6,,Normal Time,False,False,False,True,Morocco,Croatia,1,2,Loss,False
965,2022,Qatar,2022-12-18,Final,7,,Penalties,False,True,True,True,Argentina,France,2,2,Win,False
965,2022,Qatar,2022-12-18,Final,7,,Penalties,False,True,True,True,France,Argentina,2,2,Loss,False
966,2026,"Canada, Mexico, United States",2026-06-11,Group Stage,1,Group A,Normal Time,False,False,False,True,Mexico,South Africa,2,0,Win,False
966,2026,"Canada, Mexico, United States",2026-06-11,Group Stage,1,Group A,Normal Time,False,False,False,True,South Africa,Mexico,0,2,Loss,False
967,2026,"Canada, Mexico, United States",2026-06-11,Group Stage,1,Group A,Normal Time,False,False,False,True,Czech Republic,South Korea,1,2,Loss,False
967,2026,"Canada, Mexico, United States",2026-06-11,Group Stage,1,Group A,Normal Time,False,False,False,True,South Korea,Czech Republic,2,1,Win,False
968,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group A,Draw,False,False,False,True,Czech Republic,South Africa,1,1,Draw,False
968,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group A,Draw,False,False,False,True,South Africa,Czech Republic,1,1,Draw,False
969,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group A,Normal Time,False,False,False,True,Mexico,South Korea,1,0,Win,False
969,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group A,Normal Time,False,False,False,True,South Korea,Mexico,0,1,Loss,False
970,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group A,Normal Time,False,False,False,True,Czech Republic,Mexico,0,3,Loss,False
970,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group A,Normal Time,False,False,False,True,Mexico,Czech Republic,3,0,Win,False
971,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group A,Normal Time,False,False,False,True,South Africa,South Korea,1,0,Win,False
971,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group A,Normal Time,False,False,False,True,South Korea,South Africa,0,1,Loss,False
972,2026,"Canada, Mexico, United States",2026-06-12,Group Stage,1,Group B,Draw,False,False,False,True,Bosnia & Herzegovina,Canada,1,1,Draw,False
972,2026,"Canada, Mexico, United States",2026-06-12,Group Stage,1,Group B,Draw,False,False,False,True,Canada,Bosnia & Herzegovina,1,1,Draw,False
973,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group B,Draw,False,False,False,True,Qatar,Switzerland,1,1,Draw,False
973,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group B,Draw,False,False,False,True,Switzerland,Qatar,1,1,Draw,False
974,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group B,Normal Time,False,False,False,True,Bosnia & Herzegovina,Switzerland,1,4,Loss,False
974,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group B,Normal Time,False,False,False,True,Switzerland,Bosnia & Herzegovina,4,1,Win,False
975,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group B,Normal Time,False,False,False,True,Canada,Qatar,6,0,Win,False
975,2026,"Canada, Mexico, United States",2026-06-18,Group Stage,1,Group B,Normal Time,False,False,False,True,Qatar,Canada,0,6,Loss,False
976,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group B,Normal Time,False,False,False,True,Canada,Switzerland,1,2,Loss,False
976,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group B,Normal Time,False,False,False,True,Switzerland,Canada,2,1,Win,False
977,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group B,Normal Time,False,False,False,True,Bosnia & Herzegovina,Qatar,3,1,Win,False
977,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group B,Normal Time,False,False,False,True,Qatar,Bosnia & Herzegovina,1,3,Loss,False
978,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group C,Draw,False,False,False,True,Brazil,Morocco,1,1,Draw,False
978,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group C,Draw,False,False,False,True,Morocco,Brazil,1,1,Draw,False
979,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group C,Normal Time,False,False,False,True,Haiti,Scotland,0,1,Loss,False
979,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group C,Normal Time,False,False,False,True,Scotland,Haiti,1,0,Win,False
980,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group C,Normal Time,False,False,False,True,Morocco,Scotland,1,0,Win,False
980,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group C,Normal Time,False,False,False,True,Scotland,Morocco,0,1,Loss,False
981,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group C,Normal Time,False,False,False,True,Brazil,Haiti,3,0,Win,False
981,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group C,Normal Time,False,False,False,True,Haiti,Brazil,0,3,Loss,False
982,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group C,Normal Time,False,False,False,True,Brazil,Scotland,3,0,Win,False
982,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group C,Normal Time,False,False,False,True,Scotland,Brazil,0,3,Loss,False
983,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group C,Normal Time,False,False,False,True,Haiti,Morocco,2,4,Loss,False
983,2026,"Canada, Mexico, United States",2026-06-24,Group Stage,1,Group C,Normal Time,False,False,False,True,Morocco,Haiti,4,2,Win,False
984,2026,"Canada, Mexico, United States",2026-06-12,Group Stage,1,Group D,Normal Time,False,False,False,True,Paraguay,United States,1,4,Loss,False
984,2026,"Canada, Mexico, United States",2026-06-12,Group Stage,1,Group D,Normal Time,False,False,False,True,United States,Paraguay,4,1,Win,False
985,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group D,Normal Time,False,False,False,True,Australia,Turkey,2,0,Win,False
985,2026,"Canada, Mexico, United States",2026-06-13,Group Stage,1,Group D,Normal Time,False,False,False,True,Turkey,Australia,0,2,Loss,False
986,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group D,Normal Time,False,False,False,True,Australia,United States,0,2,Loss,False
986,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group D,Normal Time,False,False,False,True,United States,Australia,2,0,Win,False
987,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group D,Normal Time,False,False,False,True,Paraguay,Turkey,1,0,Win,False
987,2026,"Canada, Mexico, United States",2026-06-19,Group Stage,1,Group D,Normal Time,False,False,False,True,Turkey,Paraguay,0,1,Loss,False
988,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group D,Normal Time,False,False,False,True,Turkey,United States,3,2,Win,False
988,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group D,Normal Time,False,False,False,True,United States,Turkey,2,3,Loss,False
989,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group D,Draw,False,False,False,True,Australia,Paraguay,0,0,Draw,False
989,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group D,Draw,False,False,False,True,Paraguay,Australia,0,0,Draw,False
990,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group E,Normal Time,False,False,False,True,Curaçao,Germany,1,7,Loss,False
990,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group E,Normal Time,False,False,False,True,Germany,Curaçao,7,1,Win,False
991,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group E,Normal Time,False,False,False,True,Côte d'Ivoire,Ecuador,1,0,Win,False
991,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group E,Normal Time,False,False,False,True,Ecuador,Côte d'Ivoire,0,1,Loss,False
992,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group E,Normal Time,False,False,False,True,Côte d'Ivoire,Germany,1,2,Loss,False
992,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group E,Normal Time,False,False,False,True,Germany,Côte d'Ivoire,2,1,Win,False
993,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group E,Draw,False,False,False,True,Curaçao,Ecuador,0,0,Draw,False
993,2026,"Canada, Mexico, United States",2026-06-20,Group Stage,1,Group E,Draw,False,False,False,True,Ecuador,Curaçao,0,0,Draw,False
994,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group E,Normal Time,False,False,False,True,Curaçao,Côte d'Ivoire,0,2,Loss,False
994,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group E,Normal Time,False,False,False,True,Côte d'Ivoire,Curaçao,2,0,Win,False
995,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group E,Normal Time,False,False,False,True,Ecuador,Germany,2,1,Win,False
995,2026,"Canada, Mexico, United States",2026-06-25,Group Stage,1,Group E,Normal Time,False,False,False,True,Germany,Ecuador,1,2,Loss,False
996,2026,"Canada, Mexico, United States",2026-06-14,Group Stage,1,Group F,Draw,False,False,False,True,Japan,Netherlands,2,2,Draw,False
